t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,T_ass,S_pct,omega_seen,iq_ref
0.35,-0.00464105132025594,-0.0339529543955646,-0.027848879358281,0.061651044589528,0.0317124167044273,-0.0129871127010315,-0.0394151136441573,0.054980543803333,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.36,-0.00454334497625161,-0.0341288258147724,-0.0869720267763588,0.0625904711887094,0.0318157099234923,-0.0131597620469557,-0.0106184044185876,0.106625278488807,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.37,-0.00469967512639169,0.0149002173966153,-0.086150871949208,-0.0557772798034009,-0.0105432634815018,0.0115300919302342,0.091423983858332,0.0466340310861838,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.38,0.00512958303817967,0.0733481521296223,-0.086502795445643,-0.407357683039212,-0.0660557375394321,0.0322940177292552,0.395911925391448,-0.129138541434471,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.39,-0.00462151005144423,0.0147634285149333,-0.0866201032783871,-0.0553075665035494,-0.0104640117092657,0.0113939297706935,0.0912524204863076,0.0472754160203069,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.4,-0.0143335206038005,-0.0145289332910281,0.0303358054002407,-0.0550727098568308,0.0197540310004313,0.00513010474636902,0.0324757191804197,-0.0538385746836825,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.41,0.00511004176954586,-0.0534551405751682,-0.145039403701325,0.178844512334669,0.0437090987173484,-0.031194218536687,-0.0821614248632423,0.215107620698811,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.42,-0.00464105132025594,-0.0339529543955646,-0.086502795445643,0.061651044589528,0.0317124167044273,-0.0129871127010315,-0.010040278998353,0.10574865349746,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.43,-0.0143726031412232,-0.0144898507536282,0.0305704210645241,0.0618859012385215,0.0197397761385689,0.00518350594836208,-0.0688757299751834,0.00453312657577203,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.44,-0.0339138718582742,0.0148415935906797,0.0893416449846986,-0.172970747548402,0.00413842319116383,0.0367871860601104,0.104971709439354,-0.163956546845207,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.45,0.00509050050051177,-0.0533183516929302,-0.0862681797798879,0.178374799031878,0.0436004871896499,-0.0311087984245917,-0.111188447127314,0.164002734726023,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.46,-0.0143726031412016,-0.0144898507536716,0.0305704210643939,-0.055307566505153,0.0197397761385956,0.00518350594832157,0.0325615008652625,-0.0541592671495633,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.47,-0.00464105132025594,-0.0339529543955646,-0.086502795445643,0.061651044589528,0.0317124167044273,-0.0129871127010315,-0.010040278998353,0.10574865349746,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.48,-0.0046215100514106,-0.0339138718578739,-0.0866201032785889,0.0614161879391981,0.0316688020871544,-0.0129844535469238,-0.00977824830360965,0.105732569689237,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.49,0.00511004176942328,-0.0533574342311411,-0.086502795445643,0.178609655683935,0.0436245286371445,-0.0311452856111924,-0.111274228814588,0.164323427195161,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.5,-0.0046215100515885,-0.0339920369328994,-0.0279661871901589,0.0618859012377197,0.031736458151286,-0.0130235998869823,-0.0395596449982291,0.0551997000496732,2.61705109019401,-0.144963141214248,1913.97887200365,0,0,0,0,-0.00464105132025594
0.51,0.00516866557589205,-0.0533574342304425,-0.145274019366013,0.178609655681536,0.0435951688812805,-0.0311960276590472,-0.0818406444969984,0.215193073108196,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.52,-0.0046215100514887,0.22936564156302,-0.0866201032781201,-1.22771195723877,-0.196213735161643,0.118870206606568,1.10603129093822,-0.539883761289869,2.61705109019401,-0.144963141214248,1913.97887200365,0,0,0,0,-0.00464105132025594
0.53,-0.00466059258893423,-0.0336402940967119,-0.0863854876136999,0.0602419046995951,0.0314515790343531,-0.0128136133248642,-0.00887934252756257,0.104941397114628,2.61705109019401,-0.144963141214248,1913.97887200365,0,0,0,0,-0.00464105132025594
0.54,-0.0144116856786916,-0.0143139793343564,-0.027848879358281,-0.0560121364539915,0.0196071231641555,0.00530541324605552,0.0624286792456489,-0.00394708997826633,2.61705109019401,-0.144963141214248,1913.97887200365,0,0,0,0,-0.00464105132025594
0.55,-0.00464105132025594,0.0149002173966153,-0.086502795445643,-0.0557772798034009,-0.0105726232365944,0.0114793498823178,0.0916002328661621,0.0469386397442714,2.61705109019401,-0.144963141214248,1911.85966347186,0,0,0,0,-0.00464105132025594
0.56,-0.00464105132025594,0.0149002173966153,-0.086502795445643,-0.173205604196326,-0.0105726232365944,0.0114793498823178,0.193240744730674,-0.0118713740089159,2.61705109019401,-0.144963141214248,1911.8596634719,0,0,0,0,-0.00464105132025594
0.57,0.0050905005009793,-0.0144116856786916,-0.144922095870053,-0.0557772798034009,0.00992468138129783,-0.0116237076241445,0.120857568174083,0.0975036770008318,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.58,0.00518820684454973,0.0341679083504263,-0.145391327198229,-0.172031320948001,-0.032172495260326,0.0126211726883544,0.22171667359305,0.0396879082644784,2.61705109019401,-0.144963141214248,1913.97887200365,0,0,0,0,-0.00464105132025594
0.59,-0.0144507682160937,-0.0143530618725883,-0.0276142636941212,-0.0560121364519968,0.0196605243668501,0.00531966810751453,0.0623111799054342,-0.00415016241587964,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.6,0.00509050050095544,-0.0533183516949267,-0.14492209586991,0.178139942392349,0.0436004871911558,-0.0311087984259756,-0.0816103314644615,0.214653224399583,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.61,-0.00464105132025594,0.102562348859324,-0.086502795445643,-0.524316294126132,-0.0864488989057432,0.0553819703412894,0.497145875201202,-0.187713315128422,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.62,-0.0144116856786916,0.0343437797699269,-0.027848879358281,-0.1729707475476,-0.0225087766164722,0.029674009978707,0.163662629061192,-0.0625218636755668,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.63,0.024612227949182,-0.0729573267548152,-0.203576011957142,0.296037980080071,0.0508222747986128,-0.0578414183446918,-0.15428257072829,0.324466587900407,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.64,-0.00464105132025594,0.0538068834110523,-0.086502795445643,-0.289929358639478,-0.044248429044884,0.0309644406832691,0.294271413521042,-0.0703285276778733,2.61705109019401,-0.144963141214248,1913.97887200365,0,0,0,0,-0.00464105132025594
0.65,-0.0144116856786916,-0.0144116856786916,0.0308050367290811,-0.0557772798034009,0.0196916932446874,0.0052564803205128,0.0328505635745534,-0.0545975796439836,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.66,-0.00466059258888975,-0.0339138718582969,-0.0863854876139669,0.061651044589528,0.03168837525761,-0.0129506255151435,-0.0100990286673949,0.105647117278504,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.67,0.00511004176935711,-0.0144507682163367,-0.145039403700192,-0.0555424231533448,0.00994872282857008,-0.0116601948099999,0.120713036817527,0.0977228332466009,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.68,-0.00454334497658788,0.0536310119931527,-0.0869720267747438,-0.406183399790287,-0.044145135826783,0.0307917913382911,0.395130518945847,-0.128144296416536,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.69,0.0343633210389079,-0.0143530618727576,-0.262112620212502,-0.0560121364513188,-0.00478636504641408,-0.0369315438018602,0.179751768819328,0.19882074014254,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.7,0.00511004176934627,-0.014099025377357,-0.0863854876127687,-0.0571864197045196,0.00964427053920328,-0.0114840362783507,0.0927611693461682,0.0461313833550306,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.71,0.00512958303817967,-0.0534160580374536,-0.086502795445643,0.178609655684196,0.0436654841001608,-0.0311915593823842,-0.111274228814813,0.164323427195292,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.72,0.00512958303817967,-0.0534942231124358,-0.145039403701189,0.179079368982457,0.0437331401641657,-0.031230705722575,-0.0823647058861759,0.215225240725699,2.61705109019401,-0.144963141214248,1913.96178161225,0,0,0,0,-0.00464105132025594
0.73,-0.0143726031410009,0.0343437797692598,0.0304531132302433,-0.172970747545996,-0.0225283497860901,0.0296401819461977,0.134464043423034,-0.112985364708724,2.61705109019401,-0.144963141214248,1913.97887200365,0,0,0,0,-0.00464105132025594
0.74,0.00511004176942328,-0.053455140574923,-0.14503940370059,0.178844512333196,0.0437090987171976,-0.0311942185364581,-0.0821614248623358,0.215107620697436,2.61705109019401,-0.144963141214248,1913.97887200365,0,0,0,0,-0.00464105132025594
0.75,0.00509050050084479,-0.0532401866197591,-0.144922095869245,0.177905085741498,0.0435328311270458,-0.0310696520855961,-0.0814070504392774,0.214535604370467,2.61705109019401,-0.144963141214248,1913.97887200365,0,0,0,0,-0.00464105132025594
0.76,0.0246317692173385,0.102601431396262,-0.203693319787352,-0.524551150773268,-0.10114303131707,0.0300643475786897,0.5560400758454,-0.0863962519869619,2.61705109019401,-0.144963141214248,1913.97887200365,0,0,0,0,-0.00464105132025594
0.77,0.00511004176941244,0.0734067759346255,-0.145039403700524,-0.40735768303401,-0.0660966930013097,0.0323402914998006,0.425228010363305,-0.078471967957391,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.78,0.00511004176950139,0.0343046972327385,-0.0863854876136999,-0.172735890899682,-0.032251747033057,0.0127573348482981,0.192775433014843,-0.0117376701735554,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.79,-0.00466059258912298,0.0148415935900142,-0.0277315715252048,-0.172970747545736,-0.0105120946031667,0.0114669041430986,0.163603879389836,-0.0626233998948017,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.8,-0.0143335206035792,-0.0144507682162477,0.0303358053989123,0.061651044589528,0.0196863749364902,0.00516925108626723,-0.0685549496120591,0.00461857898803083,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.81,-0.00464105132025594,-0.0339529543955646,-0.0279661871902892,0.061651044589528,0.0317124167044273,-0.0129871127010315,-0.0393563639749491,0.0550820800225771,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.82,0.00511004176957949,-0.0532792691578337,-0.144922095870053,0.178139942392923,0.0435568725745111,-0.0311061392719756,-0.0816103314648863,0.214653224399994,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.83,-0.00454334497631127,-0.034128825814665,-0.0869720267760723,0.0625904711881357,0.0318157099234292,-0.0131597620468503,-0.0106184044182346,0.106625278488272,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.84,-0.0436454236791959,0.12206453504019,0.147643637575486,-0.641509761876462,-0.0837950631248571,0.0989093580942445,0.481318766141103,-0.449072002756488,2.61705109019401,-0.144963141214248,1913.96178161224,0,0,0,0,-0.00464105132025594
0.85,-0.0144116856786916,-0.0144116856786916,0.0308050367290811,-0.0557772798034009,0.0196916932446874,0.0052564803205128,0.0328505635745534,-0.0545975796439836,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.86,-0.0339138718579628,0.0150174650094205,0.0893416449837642,-0.173910174145712,0.00398619704697012,0.0368752653252857,0.105784833536614,-0.164427026955509,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.87,0.00511004176946776,-0.0144507682161154,-0.145039403700856,-0.0555424231546746,0.00994872282832313,-0.0116601948099849,0.120713036819011,0.0977228332465098,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.88,0.024631769217805,-0.0727423727999625,-0.203693319788752,0.295098553489442,0.0506264340387801,-0.0577506799257375,-0.153410696968273,0.324097644011543,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.89,-0.00464105132025594,-0.0339529543955646,-0.086502795445643,0.061651044589528,0.0317124167044273,-0.0129871127010315,-0.010040278998353,0.10574865349746,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.9,-0.00464105132025594,-0.0338552480519507,-0.086502795445643,0.0611813312918146,0.0316278466245198,-0.0129381797758501,-0.00963371695077232,0.105513413442377,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.91,-0.0143921444100577,-0.0143530618727901,0.0305704210657288,0.0614161879417403,0.0196311646119821,0.00526892605958351,-0.0684691679290129,0.00429788652011244,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.92,0.0343633210381963,-0.102210606022856,-0.262112620209298,0.413231447818143,0.0712590507830467,-0.0809320301106601,-0.226403716588827,0.433825555095165,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.93,-0.0143726031412243,-0.0144116856786916,0.0304531132322554,-0.0557772798034009,0.019672120074604,0.005222652288531,0.0330268125825792,-0.0542929709855579,2.61705109019401,-0.144963141214248,1913.96178161223,0,0,0,0,-0.00464105132025594
0.94,-0.0046605925889006,-0.0339138718582752,-0.0277315715265397,0.178844512334539,0.0316883752575967,-0.0129506255151233,-0.140911094154769,0.113571401310437,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.95,-0.00462151005142253,0.0537678008731902,-0.0279661871911553,-0.289694501988509,-0.0442243875976522,0.0309279534969106,0.264752047519262,-0.120877481123407,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.96,0.00511004176943413,-0.0534551405749447,-0.0863854876132961,0.178844512333326,0.043709098717211,-0.0311942185364783,-0.111536259508219,0.164339511003433,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.97,-0.0143335206040652,0.122064535040902,0.0304531132336425,-0.641509761879669,-0.0984749406753939,0.0735383341301412,0.540009685765842,-0.347637319589839,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.98,-0.0046215100514106,0.0148415935900793,-0.086502795445643,-0.0557772798034009,-0.0105316677734292,0.0114330761109372,0.0916002328661621,0.0469386397442714,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
0.99,-0.00462151005149955,0.0151151713529356,-0.0280834950231049,-0.174145030793369,-0.0107684639977643,0.0115700883018917,0.164796533520251,-0.0629068913748332,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
1,-0.0144703094846939,0.209961161729315,-0.027496955862647,-1.11075334615422,-0.174485678442176,0.117676791721563,0.975187507807837,-0.532483242168276,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
1.01,-0.0339529543955646,0.0149002173966153,0.0894589528164431,-0.0557772798034009,0.00410725431341559,0.0368503738469315,0.00347572892874905,-0.105365689338111,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
1.02,-0.0046215100514887,0.0147634285152446,-0.0866201032781201,-0.0553075665046185,-0.0104640117095129,0.0113939297708879,0.0912524204870992,0.0472754160195404,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
1.03,0.0245926866803378,-0.0338161655148165,-0.144804788037172,0.0611813312928837,0.0169532873828732,-0.0382219745067735,0.0195648686865781,0.155976914479473,2.61705109019401,-0.144963141214248,1911.8425730805,0,0,0,0,-0.00464105132025594
1.04,4.32374996946677,-0.0144996213869921,5.13334381283671,0.0621207578821568,-2.15285407108559,-3.74969910607431,-2.62463087551208,-4.41207326057234,2.61705109019401,-0.144963141214248,1929.59002897727,2000,0,0,-0.144963141214248,4.49962138791861
1.05,4.65588314321247,0.122445589780518,4.78224147113819,-2.1694871188761,-2.43772518756683,-3.96859379070333,-0.517216827853555,-5.22580085730679,2.61705109019401,-0.144963141214248,1947.63656672368,2000,0,0,-0.144963141214248,4.49962138791861
1.06,4.3628129656318,-0.102386477442036,8.41813907547357,-1.3474888481256,-2.99874659585706,3.17051081336804,-6.63989323527486,5.34720576693931,0.734099705098921,448.782996281314,1835.37497386761,2000,0,0,-0.144963141214248,4.43122694740956
1.07,4.42143677178259,-0.00452380370905835,10.7057004567978,-2.17007426049254,2.82413227949619,3.40197008505057,5.1782481340016,9.61805545988595,-0.693877501362393,757.650620518033,1964.1663322344,2000,0,0,214.643911218512,4.50939202227705
1.08,4.43126602994738,0.19062507633163,13.4621412433182,-4.16506406360254,0.619371535537962,4.39190567394809,-2.84018455666194,13.8025489382599,-0.0971100833570509,1066.17948878369,1862.77911126839,2000,0,0,605.953559913266,4.63641026893671
1.09,4.50939202227705,0.00520774811310978,14.1075689359474,-7.10171160002804,-3.58639871531416,-2.73356686144846,-6.89857340805347,-14.2080080893199,2.2232171156849,1021.74141932682,1090.39657337737,2000,0,0,761.66238736517,4.59732773150297
1.1,4.51913334473265,0.0636263709431883,16.6883998977085,-7.45305714661735,-1.67801898956502,4.19653032554432,-13.2942447543381,12.5424801529975,0.394462925806384,1356.52540135679,1432.20562182286,2000,0,0,945.930274255003,4.63641026893671
1.11,4.30438457217029,0.04419257920299,19.3268876589698,-8.04078591019681,-2.47371346226513,3.52284277761617,-17.8009981953401,11.0139587744624,0.622462380350361,1670.59186161663,1853.67573118656,2000,0,0,1133.66200189444,4.55824519406923
1.12,4.52888443782203,0.171347614744112,20.7357547234001,-9.09787568638346,-1.88878700940432,-4.11978614606761,0.484656845551228,-22.6386389541411,2.7495360752145,1960.90115192302,2089.61796594598,2000,0,0,1531.98239432179,4.61686900021984
1.13,3.40531033977381,-0.0728400791435438,21.7910559816462,-7.33739024707686,-1.43809210545227,3.08760996298689,-15.491961049128,16.9907786544772,0.414497326292472,2248.65298723231,2345.66903541513,2000,0,0,1790.98909114214,4.73411661252107
1.14,2.36992616929131,-0.12193754612337,22.3192344607962,-5.57502602509612,0.669851573141044,2.27655829773956,2.13162978666749,22.9060100530206,-0.337569573780606,2455.94709504946,2528.60408540269,2000,0,0,2038.52184797644,4.6070983658614
