t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,iq_ref
0.88,0.0344406030432644,0.0344388369028202,0.0894642539591128,-0.173194991020897,-0.0470570739898631,-0.0125626594602938,0.105104399622371,-0.164174976263772,2.61705109019401,-0.144963141214248,242.823332656849,-0.144963141214248,0.0344414861134865
0.89,0.0735228327415248,-0.0241817246342768,-0.0864974340677153,0.0616474666662992,-0.0158908503953771,-0.075748555196373,-0.010039867179152,0.105742221055245,2.61705109019401,-0.144963141214248,239.730887372794,-0.144963141214248,0.0344414861134865
0.9,0.0442121204719221,-0.160965782215225,0.0308050367290811,0.766195664051171,0.117182367671124,-0.118882241515597,-0.678611097690469,0.357059832507148,2.61705109019401,-0.144963141214248,244.919041900452,-0.144963141214248,0.0344414861134865
0.91,0.0344408773307822,-0.0925761517634739,0.0894626073887405,0.413932359442236,0.0628810725211708,-0.0761740679315147,-0.403084982321127,0.129869370297176,2.61705109019401,-0.144963141214248,244.919041900452,-0.144963141214248,0.0344414861134865
0.92,0.0539824470937648,-0.0534920689562855,-0.0278470319903788,0.179071971920785,0.0192649671626406,-0.0735144004646539,-0.141050148147004,0.113785253991807,2.61705109019401,-0.144963141214248,239.730887372794,-0.144963141214248,0.0344414861134865
0.93,0.053983065911636,0.03444086395093,-0.0278507468046024,-0.290630189860334,-0.0568460115925255,-0.0294766938602171,0.265504121126489,-0.121446008665079,2.61705109019401,-0.144963141214248,239.730887372794,-0.144963141214248,0.0344414861134865
0.94,0.073522765841153,-0.024180433478015,-0.0864971328614183,0.0616434867221642,-0.0158919344555664,-0.0757478506584689,-0.0100365731730882,0.105739967124322,2.61705109019401,-0.144963141214248,244.919041900452,-0.144963141214248,0.0344414861134865
0.95,0.0539814837455404,-0.00463596698098637,-0.0278431565387983,0.0616243106671555,-0.0230221265485513,-0.0490456365684178,-0.0393948400817616,0.0549622016132773,2.61705109019401,-0.144963141214248,242.823332656834,-0.144963141214248,0.0344414861134865
0.96,0.0442124415883661,0.0637511413736853,0.0308031090408399,-0.29062235057971,-0.0773223409767829,-0.0063406311612023,0.236122531333055,-0.172210140177424,2.61705109019401,-0.144963141214248,237.899774010092,-0.144963141214248,0.0344414861134865
0.97,0.0442121204719221,0.0149002173966153,0.0308050367290811,-0.0557772798034009,-0.0350390858199429,-0.0308056900587023,0.0328505635745534,-0.0545975796439836,2.61705109019401,-0.144963141214248,242.782742977299,-0.144963141214248,0.0344414861134865
0.98,0.0539824270239876,0.0344408305007463,-0.027846911509867,-0.173201664456965,-0.0568456626742778,-0.0294761576210929,0.163861514498709,-0.0626392138958557,2.61705109019401,-0.144963141214248,242.782742977299,-0.144963141214248,0.0344414861134865
0.99,0.0149015420008371,0.151683799997828,0.148106905123305,-0.760323346536285,-0.138753397424175,0.063067629089993,0.583926283132541,-0.508976760275314,2.61705109019401,-0.144963141214248,237.899774010092,-0.144963141214248,0.0344414861134865
1,0.0149002173966153,-0.0241793095704631,0.148112868903805,0.179063288413627,0.0134662179625481,-0.0250063284701259,-0.229166210851441,-0.0385218249361338,2.61705109019401,-0.144963141214248,239.730887372794,-0.144963141214248,0.0344414861134865
1.01,0.0149015687605415,0.0148995417146522,0.148106784642787,-0.0557732194631077,-0.020359300215983,-0.00543617416454627,-0.0258995730624924,-0.156126499293635,2.61705109019401,-0.144963141214248,244.977027156938,-0.144963141214248,0.0344414861134865
1.02,0.0344404625548196,-0.00464275725136746,0.0894630491539621,-0.0557690787132932,-0.0132297881371882,-0.0321352355169551,0.00346657893305793,-0.105365127698658,2.61705109019401,-0.144963141214248,242.782742977299,-0.144963141214248,0.0344414861134865
1.03,3.62026670737575,0.0149009064584306,3.8433075141604,-0.0557814205465403,-1.82598595116778,-3.12607235611789,-1.87650906855567,-3.35452499333487,2.61705109019401,-0.144963141214248,159.180885752736,499.748984876529,3.7570531766775
1.04,4.07948271900128,-0.0241816242848321,4.3125492644222,0.0616468636416279,-2.02214076857453,-3.54312160638778,-2.21315344207536,-3.70186889769145,2.61705109019401,-0.144963141214248,142.948611329455,499.748984876529,4.08925474486431
1.05,4.20650200594471,-0.0241833736996302,4.54715868386327,-0.17320138305034,-2.08575257806994,-3.65306448679118,-2.12737590184073,-4.02255175076605,2.61705109019401,-0.144963141214248,273.620523118211,499.748984876529,4.20650235716554
1.06,4.24558418546713,-0.00464034218810694,4.19523520742085,-0.525499100076602,-2.12224111065852,-3.67710474108301,-1.64619433794626,-3.89437953356867,2.61705109019401,-0.144963141214248,269.014662640479,499.748984876529,4.20650235716554
1.07,4.1674216092856,0.0149020069504145,5.13368714205943,-0.290646833235751,4.16637281980585,0.0946703001723821,5.1242710437831,0.425517947990915,-1.54450194316439,93.8521894775067,235.029198628546,499.748984876529,4.20650235716554
1.08,4.32374924695477,0.0637490541167862,5.48562140150298,-0.760325517393004,2.86686003983626,3.2372804951738,2.99932626646876,4.65555356539875,-0.710046152292518,101.787014049217,122.072087881201,499.748984876529,4.32374996946677
1.09,4.37260204745689,0.0148991235945574,5.83754929556096,-0.642918901768038,-2.88821305361329,3.28300106704915,-4.35199513477222,3.94340776984498,0.724920083930162,163.739682820647,111.715310701894,499.748984876529,4.38237377561738
1.1,4.35306371227171,-0.0241830559289823,6.36541913892632,-0.760338381848089,-3.15093766570212,-3.00355461580949,-4.11027561991949,-4.91958429111814,2.32669648167296,205.855290162801,192.644417622134,499.748984876529,4.40191504433425
1.11,4.29444029413513,-0.00464142261086798,6.60003249407422,-0.642918901768038,3.8889547857106,-1.82161182950538,6.24715950099587,-2.22413394520277,-2.00993205393609,271.727762272559,289.638492444175,499.748984876529,4.34329123818364
1.12,4.32374959483091,0.00512733522306292,6.7760098847149,-1.11262319422118,0.27179704891974,4.31520141042866,-0.692575323320519,6.83173329043226,-0.0617169985146326,331.668953015389,328.790137623379,499.748984876529,4.34329123818364
1.13,4.3628313729589,-0.0534949790735121,6.8933200260945,-0.525490577375109,-2.32687928287462,-3.69090667784887,-3.30637947610276,-6.07139655178872,2.56683316259058,318.773947529447,354.879230444128,499.748984876529,4.34329123818364
1.14,4.16742020105757,0.0344384355072554,7.36254454764926,-1.23005135780842,3.69445488766288,1.9286213265042,5.92013875043777,4.54665214575861,-1.08141582657304,375.74202054276,373.657908349729,499.748984876529,4.20650235716554
1.15,3.79613532944077,0.239626346322493,6.5413897224262,-1.81722988465862,-3.80347202639798,-0.0408015892867057,-6.38966963344724,-2.29439009973494,1.64456349563432,226.913093833879,405.017555799254,499.748984876529,3.70820000488532
1.16,4.3921420818816,0.0539792626890324,7.65583043311577,-2.16948245551115,4.3089945986367,0.852285971464644,7.04443459581349,3.70058576048419,-1.36323510551492,331.83375321743,443.757200471975,499.748984876529,4.41168567869269
1.17,4.31398129191027,-0.0437224146728357,8.30099780757355,-1.81719744213428,-2.7881226866283,-3.2922208493364,-4.05382297718238,-7.46828564094253,2.42877681447696,380.726616300876,496.647689211312,499.748984876529,4.36283250690051
